CustomerID,CustomerName,Country,CustomerSegment,RegistrationDate
18156.0,Dennis Woodard,United Kingdom,Wholesale,2010-12-05
18164.0,Chad Harris,United Kingdom,Online,2011-11-02
18167.0,Tonya Harris,United Kingdom,Online,2011-08-26
18168.0,Tina Blake,United Kingdom,Online,2011-02-10
18170.0,Joseph Mcdonald,United Kingdom,Retail,2011-11-06
18172.0,Debbie Mora,United Kingdom,Online,2011-03-31
18173.0,Joseph Meyers,United Kingdom,Retail,2011-03-10
18176.0,Emily Moore MD,United Kingdom,Retail,2010-12-16
18177.0,Deborah Moore,United Kingdom,Retail,2011-04-20
18178.0,Erica Parker,United Kingdom,Retail,2011-08-03
18188.0,Catherine Krueger,United Kingdom,Wholesale,2011-09-23
18193.0,Rachel Wilson,United Kingdom,Wholesale,2011-06-27
18198.0,Kaitlin Torres,United Kingdom,Online,2011-02-24
18202.0,John Gould,United Kingdom,Online,2011-02-01
18204.0,Michelle Cochran,United Kingdom,Online,2011-05-31
18205.0,Daniel Scott,United Kingdom,Retail,2011-09-26
18210.0,Richard Wallace,United Kingdom,Retail,2011-10-19
18219.0,Robert Coleman,United Kingdom,Wholesale,2011-05-09
18221.0,Timothy Williamson,United Kingdom,Online,2011-05-12
18222.0,Cynthia Baxter,United Kingdom,Wholesale,2011-09-08
18223.0,Andrew Faulkner,United Kingdom,Online,2011-02-25
18225.0,Tiffany Shaffer,United Kingdom,Online,2011-07-13
18226.0,Diane Trujillo,United Kingdom,Wholesale,2011-04-10
18228.0,Gerald Keith,United Kingdom,Wholesale,2011-10-14
18229.0,Paul Phelps,United Kingdom,Wholesale,2011-08-21
18230.0,Craig Haynes,United Kingdom,Retail,2011-11-10
18235.0,David Olson,United Kingdom,Retail,2011-08-11
18236.0,Amanda Gamble,United Kingdom,Retail,2011-04-13
18237.0,Katie Taylor,United Kingdom,Wholesale,2011-08-12
18245.0,Lindsay Miller,United Kingdom,Wholesale,2011-01-31
18252.0,Beth Nelson,United Kingdom,Online,2011-10-20
18257.0,Christopher Stuart,United Kingdom,Wholesale,2011-10-03
18283.0,Paige Palmer,United Kingdom,Online,2011-01-06
18287.0,Linda Steele,United Kingdom,Wholesale,2011-05-22
Unknown,Lawrence Herrera,United Kingdom,Online,2010-12-01
